parent_id;area_name;latitude;longitude
0;Aceh;4.57369;96.8358
0;Sumatera Utara;2.34767;99.2418
0;Sumatera Barat;-0.560294;100.475
0;Riau;0.653672;101.738
0;Jambi;-1.58183;102.731
0;Sumatera Selatan;-3.22827;104.089
0;Bengkulu;-3.51342;102.384
0;Lampung;-4.85563;104.957
0;Kepulauan Bangka Belitung;-2.70163;106.467
0;Kepulauan Riau;1.6587;106.093
0;Daerah Khusus Ibukota Jakarta;-6.21155;106.845
0;Jawa Barat;-6.9237;107.597
0;Jawa Tengah;-7.20445;110.022
0;Daerah Istimewa Yogyakarta;-7.84706;110.426
0;Jawa Timur;-7.66608;112.362
0;Banten;-6.40589;106.064
0;Bali;-8.40955;115.189
0;Nusa Tenggara Timur;-8.66928;121.235
0;Kalimantan Barat;-0.175781;110.95
0;Kalimantan Tengah;-0.818454;113.041
0;Kalimantan Selatan;-2.91013;115.578
0;Kalimantan Timur;1.64017;116.421
0;Sulawesi Utara;0.624148;123.976
0;Sulawesi Tengah;-1.43013;121.446
0;Sulawesi Selatan;-3.66898;119.975
0;Sulawesi Tenggara;-4.14509;122.175
0;Gorontalo;0.699674;122.447
0;Sulawesi Barat;-2.84292;119.232
0;Maluku;-3.2389;130.146
0;Maluku Utara;1.57111;127.809
0;Papua Barat;-4.35463;139.366
0;Papua;-1.33626;133.175
0;Nasional;;
0;Nusa Tenggara Barat;-8.65434;117.363
11;Jakarta Pusat;-6.17128;106.844
11;Jakarta Barat;-6.15899;106.748
11;Jakarta Selatan;-6.26855;106.807
11;Jakarta Timur;-6.24909;106.901
11;Jakarta Utara;-6.131;106.863
111;Gambir;-6.16786;106.834
111;Tanah Abang;-6.20114;106.817
111;Menteng;-6.19005;106.843
111;Senen;-6.18169;106.855
111;Cempaka Putih;-6.18083;106.875
111;Johar Baru;-6.17998;106.863
111;Kemayoran;-6.16095;106.866
111;Sawah Besar;-6.15259;106.843
112;Tamansari;-6.14593;106.825
112;Tambora;-6.14781;106.806
112;Palmerah;-6.18851;106.803
112;Grogol Petamburan;-6.1618;106.792
112;Kebon Jeruk;-6.18681;106.776
112;Kembangan;-6.19039;106.746
112;Cengkareng;-6.15063;106.744
112;Kalideres;-6.1467;106.711
113;Kebayoran Baru;-6.24235;106.807
113;Kebayoran Lama;-6.24295;106.786
113;Pesanggrahan;-6.2549;106.765
113;Cilandak;-6.29517;106.801
113;Pasar Minggu;-6.28834;106.836
113;Jagakarsa;-6.33628;106.831
113;Mampang Prapatan;-6.25404;106.827
113;Pancoran;-6.26138;106.849
113;Tebet;-6.22589;106.857
113;Setiabudi;-6.21804;106.838
114;Matraman;-6.20438;106.87
114;Pulo Gadung;-6.19159;106.897
114;Jatinegara;-6.2316;106.885
114;Duren Sawit;-6.23322;106.931
114;Kramatjati;-6.27452;106.872
114;Makasar;-6.27401;106.901
114;Ciracas;-6.32895;106.889
114;Pasar Rebo;-6.32758;106.866
114;Cipayung;-6.33048;106.911
114;Cakung;-6.1909;106.95
115;Cilincing;-6.12707;106.951
115;Koja;-6.12033;106.912
115;Kelapa Gading;-6.15796;106.918
115;Tanjung Priok;-6.13236;106.88
115;Pademangan;-6.12741;106.839
115;Penjaringan;-6.117;106.768
11;Kepulauan Seribu;-5.59822;106.552
116;Gambir;-6.17354;106.838
116;Kebon Kelapa;-6.17354;106.838
116;Petojo Utara;-6.163;106.824
116;Duri Pulo;-6.16232;106.813
116;Cideng;-6.17285;106.816
116;Petojo Selatan;-6.17117;106.825
117;Bendungan Hilir;-6.20596;106.819
117;Karet Tengsin;-6.20605;106.825
117;Kebon Melati;-6.19402;106.826
117;Kebon Kacang;-6.18727;106.826
117;Kampung Bali;-6.18013;106.824
117;Petamburan;-6.19265;106.814
117;Gelora;-6.21112;106.812
118;Menteng;-6.19986;106.844
118;Pegangsaan;-6.19956;106.855
118;Cikini;-6.19075;106.847
118;Kebon Sirih;-6.18002;106.842
118;Gondangdia;-6.19212;106.836
119;Senen;-6.17204;106.849
119;Kwitang;-6.18184;106.852
119;Kenari;-6.19205;106.858
119;Paseban;-6.19005;106.863
119;Kramat;-6.1809;106.857
119;Bungur;-6.16831;106.856
120;Cempaka Putih Timur;-6.17751;106.879
120;Cempaka Putih Barat;-6.17823;106.871
120;Rawasari;-6.18885;106.874
121;Galur;-6.17328;106.864
121;Tanah Tinggi;-6.17469;106.858
121;Kampung Rawa;-6.17663;106.864
121;Johar Baru;-6.17584;106.862
122;Gunung Sahari Selatan;-6.15796;106.853
122;Kemayoran;-6.16355;106.854
122;Kebon Kosong;-6.15796;106.862
122;Cempaka Baru;-6.16624;106.872
122;Harapan Mulya;-6.1672;106.863
122;Sumur Batu;-6.16261;106.877
122;Serdang;-6.15709;106.868
122;Utan Panjang;-6.16317;106.862
123;Pasar Baru;-6.16142;106.841
123;Gunung Sahari Utara;-6.14849;106.849
123;Mangga Dua Selatan;-6.14077;106.835
123;Karang Anyar;-6.15167;106.837
123;Kartini;-6.15159;106.843
124;Pinangsia;-6.13733;106.822
124;Glodok;-6.14512;106.817
124;Keagungan;-6.15223;106.819
124;Krukut;-6.15628;106.819
124;Tamansari;-6.15702;106.833
124;Maphar;-6.15402;106.824
124;Tangki;-6.14469;106.831
124;Mangga Besar;-6.14538;106.822
125;Tanah Sareal;-6.15397;106.813
125;Tambora;-6.14696;106.813
125;Roa Malaka;-6.13827;106.813
125;Pekojan;-6.13887;106.808
125;Jembatan Lima;-6.14544;106.808
125;Krendang;-6.15186;106.808
125;Duri Selatan;-6.15948;106.808
125;Duri Utara;-6.15515;106.808
125;Kalianyar;-6.15982;106.804
125;Jembatan Besi;-6.1528;106.802
125;Angke;-6.14521;106.799
126;Slipi;-6.19508;106.803
126;Kota Bambu Selatan;-6.18504;106.802
126;Kota Bambu Utara;-6.18845;106.807
126;Jati Pulo;-6.17691;106.808
126;Kemanggisan;-6.19163;106.794
126;Palmerah;-6.20037;106.791
127;Tomang;-6.17213;106.803
127;Grogol;-6.16215;106.801
127;Jelambar;-6.15835;106.793
127;Jelambar Baru;-6.14721;106.793
127;Wijaya Kusuma;-6.15199;106.781
127;Tanjung Duren;-6.17012;106.789
127;Tanjung Duren Utara;-6.17699;106.793
128;Duri Kepa;-6.17392;106.776
128;Kedoya Selatan;-6.18553;106.764
128;Kedoya Utara;-6.16773;106.764
128;Kebon Jeruk;-6.1909;106.781
128;Sukabumi Utara;-6.20221;106.781
128;Kelapa Dua;-6.20289;106.771
128;Sukabumi Selatan;-6.21002;106.779
129;Kembangan Selatan;-6.18553;106.741
129;Kembangan Utara;-6.16607;106.756
129;Meruya Utara;-6.19551;106.744
129;Serengseng;-6.20541;106.759
129;Joglo;-6.21347;106.739
129;Meruya Selatan;-6.20434;106.737
130;Kedaung Kaliangke;-6.15498;106.768
130;Kapuk;-6.1368;106.754
130;Cengkareng Barat;-6.15182;106.73
130;Cengkareng Timur;-6.15071;106.744
130;Rawa Buaya;-6.16782;106.739
130;Duri Kosambi;-6.17443;106.721
131;Kamal;-6.10881;106.732
131;Tegal Alur;-6.11674;106.721
131;Pegadungan;-6.13108;106.712
131;Kalideres;-6.14943;106.702
131;Semanan;-6.16812;106.706
132;Selong;-6.23732;106.814
132;Gunung;-6.23459;106.802
132;Kramat Pela;-6.24645;106.801
132;Gandaria Utara;-6.25967;106.799
132;Cipete Utara;-6.26283;106.812
132;Melawai;-6.24713;106.81
132;Pulo;-6.25409;106.811
132;Petogogan;-6.24587;106.818
132;Rawa Barat;-6.23783;106.82
132;Senayan;-6.2299;106.817
133;Grogol Utara;-6.21249;106.791
133;Grogol Selatan;-6.22691;106.787
133;Cipulir;-6.24195;106.781
133;Kebayoran Lama Selatan;-6.25822;106.785
133;Kebayoran Lama Utara;-6.24752;106.786
133;Pondok Pinang;-6.28075;106.784
134;Ulujami;-6.23032;106.77
134;Petukangan Utara;-6.22512;106.745
134;Petukangan Selatan;-6.24171;106.757
134;Pesanggrahan;-6.25814;106.764
134;Bintaro;-6.27426;106.77
135;Cipete Selatan;-6.27687;106.813
135;Gandaria Selatan;-6.27742;106.802
135;Cilandak Barat;-6.29977;106.802
135;Lebak Bulus;-6.30523;106.789
135;Pondok Labu;-6.31253;106.804
136;Pejaten Barat;-6.27652;106.838
136;Pejaten Timur;-6.28211;106.854
136;Kebagusan;-6.31393;106.836
136;Pasar Minggu;-6.30114;106.845
136;Jati Padang;-6.2935;106.836
136;Ragunan;-6.30455;106.827
136;Cilandak Timur;-6.29414;106.815
137;Tanjung Barat;-6.31009;106.853
137;Lenteng Agung;-6.32895;106.841
137;Jagakarsa;-6.32861;106.822
137;Ciganjur;-6.34174;106.814
137;Cipedak;-6.35637;106.812
137;Srengseng Sawah;-6.34925;106.833
138;Kuningan Barat;-6.23805;106.831
138;Pela Mampang;-6.25084;106.824
138;Bangka;-6.26594;106.825
138;Pancoran;-6.25609;106.85
138;Mampang Prapatan;-6.24688;106.838
138;Tegal Parang;-6.25197;106.837
139;Kalibata;-6.26441;106.842
139;Rawajati;-6.26108;106.857
139;Duren Tiga;-6.25805;106.849
139;Cikoko;-6.24811;106.862
139;Pengadegan;-6.25327;106.86
140;Tebet Barat;-6.2374;106.854
140;Tebet Timur;-6.23779;106.862
140;Kebon Baru;-6.23821;106.869
140;Bukit Duri;-6.22328;106.866
140;Manggarai;-6.21317;106.858
140;Manggarai Selatan;-6.22277;106.855
140;Menteng Dalam;-6.23438;106.846
141;Setiabudi;-6.20558;106.834
141;Karet Tengsin;-6.20601;106.825
141;Karet Semanggi;-6.22563;106.825
141;Karet Kuningan;-6.22486;106.835
141;Kuningan Timur;-6.23606;106.837
141;Menteng Atas;-6.21791;106.848
141;Pasar Manggis;-6.20989;106.848
142;Pisangan Baru;-6.21428;106.876
142;Utan Kayu Selatan;-6.20731;106.877
142;Utan Kayu Utara;-6.19675;106.876
142;Kayu Manis;-6.20187;106.87
142;Pal Meriam;-6.20502;106.866
142;Kebon Manggis;-6.20871;106.863
143;Kayu Putih;-6.17827;106.893
143;Jati;-6.19559;106.906
143;Rawamangun;-6.1967;106.889
143;Pisangan Timur;-6.20959;106.889
143;Cipinang;-6.20976;106.899
143;Jatinegara Kaum;-6.20131;106.908
143;Pulo Gadung;-6.18152;106.91
144;Bali Mester;-6.22226;106.877
144;Kampung Melayu;-6.22072;106.872
144;Bidara Cina;-6.23766;106.877
144;Cipinang Cempedak;-6.23954;106.884
144;Rawa Bunga;-6.22384;106.882
144;Cipinang Besar Selatan;-6.23203;106.891
144;Cipinang Besar Utara;-6.22243;106.891
144;Cipinang Muara;-6.22879;106.898
145;Pondok Bambu;-6.238;106.909
145;Duren Sawit;-6.23459;106.924
145;Pondok Kelapa;-6.24594;106.941
145;Malaka Jaya;-6.22708;106.942
145;Malaka Sari;-6.22601;106.935
145;Pondok Kopi;-6.22951;106.954
145;Klender;-6.22145;106.916
146;Kramat Jati;-6.281;106.882
146;Batu Ampar;-6.28437;106.872
146;Bale Kambang;-6.2857;106.862
146;Kampung Tengah;-6.29039;106.876
146;Dukuh;-6.29815;106.89
146;Cawang;-6.25455;106.874
146;Cililitan;-6.26838;106.871
147;Pinang Ranti;-6.29465;106.894
147;Makasar;-6.27964;106.889
147;Halim Perdanakusuma;-6.27042;106.904
147;Cipinang Melayu;-6.25788;106.915
147;Kebon Pala;-6.25737;106.889
148;Cibubur;-6.35625;106.895
148;Kelapa Dua Wetan;-6.34089;106.895
148;Ciracas;-6.32396;106.888
148;Susukan;-6.31253;106.88
149;Pekayon;-6.34686;106.875
149;Gedong;-6.30591;106.869
149;Cijantung;-6.32605;106.868
149;Baru;-6.32822;106.856
149;Kalisari;-6.34238;106.86
150;Lubang Buaya;-6.29363;106.908
150;Ceger;-6.31061;106.906
150;Cipayung;-6.3327;106.906
150;Munjul;-6.35236;106.908
150;Pondok Rangon;-6.35821;106.915
150;Cilangkap;-6.33023;106.918
150;Setu;-6.31172;106.924
150;Bambu Apus;-6.31368;106.914
151;Cakung Barat;-6.17093;106.948
151;Cakung Timur;-6.17264;106.967
151;Rawa Terate;-6.17896;106.938
151;Jatinegara;-6.23186;106.885
151;Penggilingan;-6.2043;106.949
151;Pulo Gebang;-6.20891;106.967
151;Ujung Menteng;-6.188;106.97
152;Kalibaru;-6.10804;106.937
152;Cilincing;-6.1112;106.955
152;Semper Barat;-6.12886;106.934
152;Semper Timur;-6.12733;106.944
152;Rorotan;-6.14653;106.961
152;Sukapura;-6.15263;106.935
152;Marunda;-6.11333;106.973
153;Koja Utara;-6.10898;106.911
153;Koja Selatan;-6.11721;106.905
153;Rawa Badak;-6.13198;106.906
153;Tugu Selatan;-6.13753;106.917
153;Tugu Utara;-6.12946;106.919
153;Lagoa;-6.11875;106.919
154;Kelapa Gading Barat;-6.15907;106.911
154;Kelapa Gading Timur;-6.16829;106.913
154;Pegangsaan Dua;-6.15924;106.925
155;Tanjung Priok;-6.11162;106.87
155;Kebon Bawang;-6.1275;106.893
155;Sungai Bambu;-6.11802;106.883
155;Papanggo;-6.12784;106.872
155;Warakas;-6.12082;106.878
155;Sunter Agung;-6.13731;106.865
155;Sunter Jaya;-6.15182;106.885
156;Pademangan Timur;-6.13731;106.85
156;Pademangan Barat;-6.13637;106.842
156;Ancol;-6.12878;106.833
157;Penjaringan;-6.11802;106.804
157;Pejagalan;-6.13305;106.782
157;Pluit;-6.11572;106.784
157;Kapuk Muara;-6.11862;106.759
157;Kamal Muara;-6.10881;106.732
424;Pulau Untung Jawa;-5.97722;106.707
424;Pulau Tidung;-5.79889;106.5
423;Pulau Panggang;-5.85724;106.62
423;Pulau Kelapa;-5.65223;106.578
158;Kepulauan Seribu Utara;-5.69115;106.604
158;Kepulauan Seribu Selatan;-5.92341;106.572
423;Pulau Harapan;-5.65235;106.582
424;Pulau Pari;-5.75;106.617
0;Kalimantan Utara;2.60286;116.508
12;Kota Bandung;-6.90331;107.643
429;Kecamatan Sukasari;;
429;Kecamatan Sukajadi;;
429;Kecamatan Cicendo;;
429;Kecamatan Andir;;
429;Kecamatan Cidadap;;
429;Kecamatan Coblong;;
429;Kecamatan Bandung wetan;;
429;Kecamatan Sumur bandung;;
429;Kecamatan Cibeunying kaler;;
429;Kecamatan Cibeunying kidul;;
429;Kecamatan Kiaracondong;;
429;Kecamatan Batununggal;;
429;Kecamatan Lengkong;;
429;Kecamatan Regol;;
429;Kecamatan Astana anyar;;
429;Kecamatan Bojongloa kaler;;
429;Kecamatan Babakan ciparay;;
429;Kecamatan Bojongloa kidul;;
429;Kecamatan Bandung kulon;;
429;Kecamatan Antapani;;
429;Kecamatan Arcamanik;;
429;Kecamatan Ujungberung;;
429;Kecamatan Cibiru;;
429;Kecamatan Rancasari;;
429;Kecamatan Buahbatu;;
429;Kecamatan Bandung kidul;;
429;Kecamatan Gedebage;;
429;Kecamatan Panyileukan;;
429;Kecamatan Cinambo;;
429;Kecamatan Mandalajati;;
13;Kota Semarang;;
479;Kecamatan Batang Cenaku;;
479;Kecamatan Batang Gansal;;
479;Kecamatan Batang Peranap;;
479;Kecamatan Kelayang;;
479;Kecamatan Kuala Cenaku;;
479;Kecamatan Lirik;;
479;Kecamatan Lubuk Batu Jaya;;
479;Kecamatan Pasir Penyu;;
479;Kecamatan Peranap;;
479;Kecamatan Rakit Kulim;;
479;Kecamatan Rengat Barat;;
479;Kecamatan Rengat;;
479;Kecamatan Seberida;;
479;Kecamatan Sungai Lala;;
4;Kabupaten Indragiri Hulu;;
464;Kecamatan Tembalang;-7.049;110.461
28;Kecamatan Asparaga;;
28;Kecamatan Batudaa;;
28;Kecamatan Batudaa Pantai;;
28;Kecamatan Bilato;;
28;Kecamatan Biluhu;;
28;Kecamatan Boliyohuto;;
28;Kecamatan Bongomeme;;
28;Kecamatan Dungaliyo;;
28;Kecamatan Limboto Barat;;
28;Kecamatan Limboto;;
28;Kecamatan Mootilango;;
28;Kecamatan Pulubala;;
28;Kecamatan Tabongo;;
28;Kecamatan Telaga Biru;;
28;Kecamatan Telaga Jaya;;
28;Kecamatan Telaga;;
28;Kecamatan Tibawa;;
28;Kecamatan Tilango;;
28;Kecamatan Tolangohula;;
15;Kabupaten Bojonegoro;-7.15863;111.893
500;Kecamatan Balen;;
500;Kecamatan Baureno;;
500;Kecamatan Bojonegoro;;
500;Kecamatan Bubulan;;
500;Kecamatan Dander;;
500;Kecamatan Gayam;;
500;Kecamatan Gondang;;
500;Kecamatan Kalitidu;;
500;Kecamatan Kanor;;
500;Kecamatan Kapas;;
500;Kecamatan Kasiman;;
500;Kecamatan Kedewan;;
500;Kecamatan Kedungadem;;
500;Kecamatan Kepohbaru;;
500;Kecamatan Malo;;
500;Kecamatan Margomulyo;;
500;Kecamatan Ngambon;;
500;Kecamatan Ngasem;;
500;Kecamatan Ngraho;;
500;Kecamatan Padangan;;
500;Kecamatan Purwosari;;
500;Kecamatan Sekar;;
500;Kecamatan Sugihwaras;;
500;Kecamatan Sukosewu;;
500;Kecamatan Sumberrejo;;
500;Kecamatan Tambakrejo;;
500;Kecamatan Temayang;;
500;Kecamatan Trucuk;;
20;Kota Pontianak;;
148;Rambutan;-6.3048;106.884
1;Simeulue;2.621;96.079
1;Aceh Singkil;2.347;97.852
1;Aceh Selatan;3.164;97.436
1;Aceh Tenggara;3.365;97.7
1;Aceh Timur;4.633;97.614
1;Aceh Tengah;4.521;96.862
1;Aceh Barat;4.447;96.183
1;Aceh Besar;5.382;95.511
1;Pidie;5.059;96.03
1;Aceh Barat Daya;3.824;96.876
1;Gayo Lues;3.981;97.361
1;Aceh Tamiang;4.234;97.978
1;Nagan Raya;4.16;96.507
1;Aceh Jaya;4.833;95.68
1;Bener Meriah;4.767;97.004
1;Banda Aceh;5.557;95.328
1;Kota Sabang;5.836;95.303
1;Langsa;4.483;97.979
1;Lhokseumawe;5.175;97.096
1;Subulussalam;2.727;97.934
1;Pidie Jaya;5.138;96.21
1;Aceh Utara;5.022;97.162
1;Bireuen;5.095;96.607
2;Nias;1.061;97.737
2;Mandailing Natal;0.773;99.368
2;Tapanuli Selatan;1.49;99.256
2;Tapanuli Tengah;1.839;98.655
2;Tapanuli Utara;1.99;99.075
2;Toba Samosir;2.381;99.263
2;Labuhanbatu;2.277;100.059
2;Asahan;2.802;99.561
2;Simalungun;2.978;99.032
2;Dairi;2.844;98.267
2;Karo;3.12;98.297
2;Deli Serdang;3.477;98.694
2;Langkat;3.709;98.222
2;Nias Selatan;0.336;98.097
2;Humbang Hasundutan;2.271;98.57
2;Pakpak Barat;2.555;98.24
2;Samosir;2.556;98.713
2;Serdang Bedagai;3.365;99.056
2;Batu Bara;3.236;99.469
2;Padang Lawas Utara;1.592;99.754
2;Padang Lawas;1.142;99.843
2;Labuhanbatu Selatan;1.836;100.132
2;Labuhanbatu Utara;2.409;99.753
2;Nias Utara;1.309;97.357
2;Nias Barat;1.035;97.498
2;Sibolga;1.739;98.789
2;Kota Tanjungbalai;2.965;99.794
2;Pematangsiantar;2.96;99.062
2;Tebingtinggi;3.328;99.155
2;Kota Medan;3.629;98.667
2;Kota Binjai;3.602;98.485
2;Padangsidimpuan;1.393;99.285
2;Gunungsitoli;1.26;97.582
3;Kepulauan Mentawai;-1.84;99.331
3;Pesisir Selatan;-1.74;100.882
3;Solok;-0.962;100.819
3;Sijunjung;-0.683;101.087
3;Padang Pariaman;-0.563;100.228
3;Agam;-0.25;100.167
3;Lima Puluh Kota;0.03;100.567
3;Pasaman;0.39;100.083
3;Solok Selatan;-1.407;101.253
3;Dharmasraya;-1.131;101.552
3;Pasaman Barat;0.205;99.676
3;Padang;-0.896;100.435
3;Solok;-0.784;100.629
3;Sawahlunto;-0.653;100.755
3;Padang Panjang;-0.473;100.4
3;Bukittinggi;-0.303;100.376
3;Payakumbuh;-0.23;100.632
3;Pariaman;-0.605;100.141
3;Tanah Datar;-0.473;100.581
4;Kuantan Singingi;-0.479;101.502
4;Indragiri Hilir;-0.235;103.154
4;Pelalawan;0.217;102.264
4;Siak;0.825;101.824
4;Kampar;0.327;101.072
4;Rokan Hulu;0.94;100.474
4;Bengkalis;1.405;101.663
4;Rokan Hilir;1.764;100.75
4;Kepulauan Meranti;1.004;102.648
4;Pekanbaru;0.548;101.464
4;Dumai;1.8;101.308
5;Kerinci;-2.033;101.47
5;Merangin;-2.197;102.065
5;Sarolangun;-2.31;102.664
5;Batang Hari;-1.746;103.093
5;Muaro Jambi;-1.607;103.744
5;Tanjung Jabung Timur;-1.224;103.97
5;Tanjung Jabung Barat;-1.07;103.113
5;Tebo;-1.311;102.362
5;Bungo;-1.599;101.932
5;Jambi;-1.613;103.598
5;Sungai Penuh;-2.116;101.338
6;Ogan Komering Ulu;-4.1;104.091
6;Ogan Komering Ilir;-3.342;105.39
6;Muara Enim;-3.553;103.988
6;Lahat;-3.83;103.386
6;Musi Rawas;-2.964;102.948
6;Musi Banyuasin;-2.441;103.828
6;Banyu Asin;-2.499;104.665
6;Ogan Komering Ulu Selatan;-4.598;103.918
6;Ogan Komering Ulu Timur;-4.069;104.566
6;Ogan Ilir;-3.412;104.599
6;Empat Lawang;-3.751;102.956
6;Palembang;-2.975;104.733
6;Prabumulih;-3.451;104.229
6;Pagar Alam;-4.11;103.261
6;Lubuklinggau;-3.26;102.881
7;Bengkulu Selatan;-4.349;103.023
7;Rejang Lebong;-3.43;102.697
7;Bengkulu Utara;-3.331;102.005
7;Kaur;-4.607;103.403
7;Seluma;-4.052;102.656
7;Mukomuko;-2.703;101.487
7;Lebong;-3.089;102.246
7;Kepahiang;-3.627;102.643
7;Bengkulu Tengah;-3.687;102.411
7;Bengkulu;-3.824;102.311
8;Lampung Barat;-5.21;104.194
8;Tanggamus;-5.436;104.671
8;Lampung Selatan;-5.524;105.498
8;Lampung Timur;-5.137;105.65
8;Lampung Tengah;-4.858;105.268
8;Lampung Utara;-4.813;104.805
8;Way Kanan;-4.516;104.616
8;Tulangbawang;-4.372;105.531
8;Pesawaran;-5.471;105.108
8;Pringsewu;-5.328;104.921
8;Mesuji;-4.026;105.379
8;Tulang Bawang Barat;-4.429;105.092
8;Bandar Lampung;-5.421;105.268
8;Metro;-5.122;105.306
9;Bangka;-1.905;105.919
9;Belitung;-2.87;107.716
9;Bangka Barat;-1.888;105.485
9;Bangka Tengah;-2.435;106.246
9;Bangka Selatan;-2.777;106.344
9;Belitung Timur;-2.903;108.049
9;Pangkalpinang;-2.114;106.11
10;Karimun;0.828;103.522
10;Bintan;1.028;104.612
10;Natuna;3.796;108.269
10;Lingga;-0.259;104.537
10;Kepulauan Anambas;3.073;106.028
10;Batam;0.967;104.067
10;Tanjungpinang;0.92;104.49
12;Bogor;-6.48245;106.837
12;Sukabumi;-7.078;106.707
12;Cianjur;-7.136;107.159
12;Bandung;-7.1;107.612
12;Garut;-7.36;107.79
12;Tasikmalaya;-7.497;108.14
12;Ciamis;-7.438;108.471
12;Kuningan;-7.004;108.559
12;Cirebon;-6.7613;108.582
12;Majalengka;-6.819;108.26
12;Sumedang;-6.829;107.984
12;Indramayu;-6.452;108.166
12;Subang;-6.485;107.732
12;Purwakarta;-6.596;107.433
12;Karawang;-6.254;107.357
12;Bekasi;-6.213;107.12
12;Kota Bogor;-6.52719;106.779
12;Kota Sukabumi;-6.935;106.93
12;Kota Cirebon;-6.745;108.554
12;Kota Bekasi;-6.276;106.975
12;Depok;-6.397;106.815
12;Cimahi;-6.889;107.543
12;Kota Tasikmalaya;-7.358;108.221
12;Banjar;-7.373;108.568
12;Bandung Barat;-6.891;107.407
13;Cilacap;-7.497;108.898
13;Banyumas;-7.452;109.169
13;Purbalingga;-7.323;109.407
13;Banjarnegara;-7.349;109.66
13;Kebumen;-7.65;109.617
13;Purworejo;-7.699;109.966
13;Wonosobo;-7.414;109.909
13;Magelang;-7.502;110.247
13;Klaten;-7.699;110.627
13;Sukoharjo;-7.683;110.833
13;Wonogiri;-7.921;111.001
13;Karanganyar;-7.617;111.026
13;Grobogan;-7.114;110.927
13;Blora;-7.076;111.388
13;Rembang;-6.775;111.463
13;Pati;-6.741;111.041
13;Kudus;-6.783;110.87
13;Jepara;-6.548;110.764
13;Demak;-6.908;110.633
13;Temanggung;-7.254;110.135
13;Kendal;-7.033;110.159
13;Batang;-7.021;109.859
13;Pekalongan;-7.057;109.62
13;Pemalang;-7.034;109.398
13;Tegal;-7.029;109.16
13;Brebes;-7.058;108.928
13;Kota Magelang;-7.484;110.226
13;Surakarta;-7.557;110.824
13;Salatiga;-7.337;110.504
13;Semarang;-7.02;110.391
13;Kota Pekalongan;-6.893;109.676
13;Kota Tegal;-6.868;109.12
13;Boyolali;-7.42;110.652
13;Sragen;-7.383;110.974
14;Kulon Progo;-7.815;110.167
14;Bantul;-7.9;110.352
14;Gunung Kidul;-7.997;110.611
14;Sleman;-7.72;110.385
14;Kota Yogyakarta;-7.805;110.372
15;Pacitan;-8.128;111.178
15;Ponorogo;-7.934;111.5
15;Trenggalek;-8.165;111.625
15;Tulungagung;-8.113;111.885
15;Blitar;-8.128;112.238
15;Kediri;-7.826;112.088
15;Malang;-8.126;112.642
15;Lumajang;-8.124;113.136
15;Jember;-8.235;113.653
15;Banyuwangi;-8.369;114.207
15;Bondowoso;-7.946;113.948
15;Situbondo;-7.803;114.052
15;Probolinggo;-7.864;113.321
15;Pasuruan;-7.741;112.834
15;Sidoarjo;-7.453;112.701
15;Mojokerto;-7.547;112.484
15;Jombang;-7.545;112.265
15;Nganjuk;-7.595;111.94
15;Madiun;-7.624;111.645
15;Magetan;-7.667;111.355
15;Ngawi;-7.44;111.343
15;Tuban;-6.952;111.891
15;Lamongan;-7.134;112.3
15;Bangkalan;-7.044;112.927
15;Sampang;-7.05;113.256
15;Pamekasan;-7.066;113.504
15;Sumenep;-6.971;114.341
15;Kediri;-7.822;112.017
15;Kota Blitar;-8.093;112.168
15;Kota Malang;-7.977;112.635
15;Kota Probolinggo;-7.776;113.209
15;Pasuruan;-7.649;112.906
15;Kota Mojokerto;-7.474;112.433
15;Kota Madiun;-7.627;111.528
15;Surabaya;-7.276;112.724
15;Batu;-7.831;112.532
15;Gresik;-6.913;112.559
16;Pandeglang;-6.588;105.741
16;Lebak;-6.644;106.209
16;Tangerang;-6.176;106.515
16;Serang;-6.143;106.148
16;Kota Tangerang;-6.18;106.648
16;Cilegon;-5.995;106.024
16;Kota Serang;-6.124;106.166
16;Tangerang Selatan;-6.299;106.703
17;Jembrana;-8.313;114.683
17;Klungkung;-8.669;115.498
17;Bangli;-8.293;115.346
17;Karangasem;-8.378;115.528
17;Buleleng;-8.202;114.96
17;Denpasar;-8.668;115.221
17;Gianyar;-8.484;115.286
17;Tabanan;-8.433;115.077
17;Badung;-8.581;115.188
35;Lombok Barat;-8.666;116.092
35;Lombok Tengah;-8.72;116.288
35;Lombok Timur;-8.532;116.532
35;Sumbawa;-8.704;117.484
35;Dompu;-8.472;118.214
35;Bima;-8.476;118.619
35;Sumbawa Barat;-8.834;116.914
35;Lombok Utara;-8.352;116.285
35;Mataram;-8.59;116.111
35;Kota Bima;-8.458;118.792
19;Sumba Barat;-9.642;119.38
19;Sumba Timur;-9.877;120.254
19;Kupang;-9.917;123.861
19;Timor Tengah Selatan;-9.826;124.4
19;Timor Tengah Utara;-9.376;124.571
19;Belu;-9.334;124.929
19;Alor;-8.303;124.574
19;Lembata;-8.384;123.535
19;Flores Timur;-8.362;122.944
19;Sikka;-8.616;122.306
19;Ende;-8.678;121.736
19;Ngada;-8.667;121
19;Manggarai;-8.565;120.4
19;Rote Ndao;-10.725;123.124
19;Manggarai Barat;-8.602;119.993
19;Sumba Tengah;-9.549;119.666
19;Sumba Barat Daya;-9.536;119.184
19;Nagekeo;-8.69;121.269
19;Manggarai Timur;-8.572;120.688
19;Sabu Raijua;-10.534;121.851
